subject,rhythm,tone,freq,isMeterRel,amp_eeg,amp_coch
14,sync,high,0.417,0,0.194209724664688,15.1877719240083
1,sync,high,0.833,1,0.128187239170074,20.1384683754162
2,sync,high,0.833,1,0.125518977642059,20.1384683754162
3,sync,high,0.833,1,0.128685787320137,20.1384683754162
4,sync,high,0.833,1,0.131591409444809,20.1384683754162
5,sync,high,0.833,1,0.14274488389492,20.1384683754162
6,sync,high,0.833,1,0.02256397344172,20.1384683754162
7,sync,high,0.833,1,0.0966130793094635,20.1384683754162
8,sync,high,0.833,1,0.0219183675944805,20.1384683754162
9,sync,high,0.833,1,0.0340566039085388,20.1384683754162
10,sync,high,0.833,1,0.103140853345394,20.1384683754162
11,sync,high,0.833,1,0.106887497007847,20.1384683754162
12,sync,high,0.833,1,0.0537485182285309,20.1384683754162
13,sync,high,0.833,1,0.0235976781696081,20.1384683754162
14,sync,high,0.833,1,0.0496403649449348,20.1384683754162
1,sync,high,1.25,0,0.0749332532286644,25.48412017799
2,sync,high,1.25,0,0.0440682992339134,25.48412017799
3,sync,high,1.25,0,0.0175705179572105,25.48412017799
4,sync,high,1.25,0,0.514548242092133,25.48412017799
5,sync,high,1.25,0,0.06706453114748,25.48412017799
6,sync,high,1.25,0,0.0299398731440306,25.48412017799
7,sync,high,1.25,0,0.0409055203199387,25.48412017799
8,sync,high,1.25,0,0.058627512305975,25.48412017799
9,sync,high,1.25,0,0.0189050659537315,25.48412017799
10,sync,high,1.25,0,0.0583488643169403,25.48412017799
11,sync,high,1.25,0,0.0224198177456856,25.48412017799
12,sync,high,1.25,0,0.0257241073995829,25.48412017799
13,sync,high,1.25,0,0.0167183093726635,25.48412017799
14,sync,high,1.25,0,0.0914439186453819,25.48412017799
1,sync,high,1.667,0,0.00506268767639995,13.4623616668032
2,sync,high,1.667,0,0.0374270416796207,13.4623616668032
3,sync,high,1.667,0,0.0398636423051357,13.4623616668032
4,sync,high,1.667,0,0.0548774898052216,13.4623616668032
5,sync,high,1.667,0,0.0633697211742401,13.4623616668032
6,sync,high,1.667,0,-0.0204090178012848,13.4623616668032
7,sync,high,1.667,0,0.0613301284611225,13.4623616668032
8,sync,high,1.667,0,-0.0302786659449339,13.4623616668032
9,sync,high,1.667,0,0.0441378988325596,13.4623616668032
10,sync,high,1.667,0,0.0392926782369614,13.4623616668032
11,sync,high,1.667,0,0.0131683479994535,13.4623616668032
12,sync,high,1.667,0,0.00997435487806797,13.4623616668032
13,sync,high,1.667,0,-0.00868609454482794,13.4623616668032
14,sync,high,1.667,0,0.00193149875849485,13.4623616668032
1,sync,high,2.083,1,0.0662040337920189,33.6968610403692
2,sync,high,2.083,1,0.0267729517072439,33.6968610403692
3,sync,high,2.083,1,0.0976834744215012,33.6968610403692
4,sync,high,2.083,1,0.175545454025269,33.6968610403692
5,sync,high,2.083,1,0.0922182276844978,33.6968610403692
6,sync,high,2.083,1,0.0213773231953382,33.6968610403692
7,sync,high,2.083,1,0.0230323355644941,33.6968610403692
8,sync,high,2.083,1,0.0151165407150984,33.6968610403692
9,sync,high,2.083,1,0.0570830330252647,33.6968610403692
10,sync,high,2.083,1,0.0163891091942787,33.6968610403692
11,sync,high,2.083,1,0.0143719920888543,33.6968610403692
12,sync,high,2.083,1,0.0479959473013878,33.6968610403692
13,sync,high,2.083,1,0.00855465047061443,33.6968610403692
14,sync,high,2.083,1,0.0335700027644634,33.6968610403692
1,sync,high,2.5,0,0.0500319227576256,1.62423293151685
2,sync,high,2.5,0,0.0466636717319489,1.62423293151685
3,sync,high,2.5,0,0.0403299629688263,1.62423293151685
4,sync,high,2.5,0,0.0465112179517746,1.62423293151685
5,sync,high,2.5,0,0.0840967446565628,1.62423293151685
6,sync,high,2.5,0,-0.0226312708109617,1.62423293151685
7,sync,high,2.5,0,0.0133800422772765,1.62423293151685
8,sync,high,2.5,0,0.0471886582672596,1.62423293151685
9,sync,high,2.5,0,0.0295674428343773,1.62423293151685
10,sync,high,2.5,0,0.0404102057218552,1.62423293151685
11,sync,high,2.5,0,0.0139518436044455,1.62423293151685
12,sync,high,2.5,0,0.00145104865077883,1.62423293151685
13,sync,high,2.5,0,0.00752290524542332,1.62423293151685
14,sync,high,2.5,0,0.0678305849432945,1.62423293151685
1,sync,high,2.917,0,0.0357266552746296,28.7686712141747
2,sync,high,2.917,0,0.0192559026181698,28.7686712141747
3,sync,high,2.917,0,0.0362488813698292,28.7686712141747
4,sync,high,2.917,0,0.13134078681469,28.7686712141747
5,sync,high,2.917,0,0.0619309581816196,28.7686712141747
6,sync,high,2.917,0,0.00688224704936147,28.7686712141747
7,sync,high,2.917,0,0.0372433103621006,28.7686712141747
8,sync,high,2.917,0,0.0260790269821882,28.7686712141747
9,sync,high,2.917,0,0.0326097160577774,28.7686712141747
10,sync,high,2.917,0,0.0185717642307281,28.7686712141747
11,sync,high,2.917,0,0.0365081317722797,28.7686712141747
12,sync,high,2.917,0,0.037749532610178,28.7686712141747
13,sync,high,2.917,0,0.0558780133724213,28.7686712141747
14,sync,high,2.917,0,0.0101998560130596,28.7686712141747
1,sync,high,3.333,1,0.0138779310509562,9.60437499796464
2,sync,high,3.333,1,0.00213613384403288,9.60437499796464
3,sync,high,3.333,1,0.0262654721736908,9.60437499796464
4,sync,high,3.333,1,0.0116583174094558,9.60437499796464
5,sync,high,3.333,1,0.0504686571657658,9.60437499796464
6,sync,high,3.333,1,-0.00580863282084465,9.60437499796464
7,sync,high,3.333,1,-0.00173416826874018,9.60437499796464
8,sync,high,3.333,1,0.0553642250597477,9.60437499796464
9,sync,high,3.333,1,0.0234860684722662,9.60437499796464
10,sync,high,3.333,1,0.0130334673449397,9.60437499796464
11,sync,high,3.333,1,0.0128296064212918,9.60437499796464
12,sync,high,3.333,1,0.00463550956919789,9.60437499796464
13,sync,high,3.333,1,0.0155561966821551,9.60437499796464
14,sync,high,3.333,1,0.0138700911775231,9.60437499796464
1,sync,high,3.75,0,0.00730874529108405,16.7782644911039
2,sync,high,3.75,0,0.0269672218710184,16.7782644911039
3,sync,high,3.75,0,0.020376481115818,16.7782644911039
4,sync,high,3.75,0,0.0252987127751112,16.7782644911039
5,sync,high,3.75,0,0.0088366437703371,16.7782644911039
6,sync,high,3.75,0,0.0464510321617126,16.7782644911039
7,sync,high,3.75,0,-0.00208208779804409,16.7782644911039
8,sync,high,3.75,0,0.0224243775010109,16.7782644911039
9,sync,high,3.75,0,0.020683528855443,16.7782644911039
10,sync,high,3.75,0,0.0135171702131629,16.7782644911039
11,sync,high,3.75,0,0.0359006784856319,16.7782644911039
12,sync,high,3.75,0,0.0140586588531733,16.7782644911039
13,sync,high,3.75,0,0.00290411151945591,16.7782644911039
14,sync,high,3.75,0,0.0162210706621408,16.7782644911039
1,sync,high,4.167,0,0.0537561476230621,12.5800731341817
2,sync,high,4.167,0,0.0169705357402563,12.5800731341817
3,sync,high,4.167,0,0.0646840780973434,12.5800731341817
4,sync,high,4.167,0,0.0303275715559721,12.5800731341817
5,sync,high,4.167,0,0.0359896197915077,12.5800731341817
6,sync,high,4.167,0,0.0401795357465744,12.5800731341817
7,sync,high,4.167,0,0.019983846694231,12.5800731341817
8,sync,high,4.167,0,0.0343950279057026,12.5800731341817
9,sync,high,4.167,0,0.0464883297681808,12.5800731341817
10,sync,high,4.167,0,0.014107858762145,12.5800731341817
11,sync,high,4.167,0,0.00801093596965075,12.5800731341817
12,sync,high,4.167,0,0.0160983465611935,12.5800731341817
13,sync,high,4.167,0,0.0165592208504677,12.5800731341817
14,sync,high,4.167,0,0.0175293274223804,12.5800731341817
1,sync,high,4.583,1,0.0291780456900597,7.46200927657459
2,sync,high,4.583,1,0.0336164645850658,7.46200927657459
3,sync,high,4.583,1,0.0486551113426685,7.46200927657459
4,sync,high,4.583,1,0.036741379648447,7.46200927657459
5,sync,high,4.583,1,0.0395907834172249,7.46200927657459
6,sync,high,4.583,1,0.0357207171618938,7.46200927657459
7,sync,high,4.583,1,0.0124313523992896,7.46200927657459
8,sync,high,4.583,1,0.0161705352365971,7.46200927657459
9,sync,high,4.583,1,0.0361676961183548,7.46200927657459
10,sync,high,4.583,1,0.0271894820034504,7.46200927657459
11,sync,high,4.583,1,0.0036656919401139,7.46200927657459
12,sync,high,4.583,1,0.0271983612328768,7.46200927657459
13,sync,high,4.583,1,0.0329766273498535,7.46200927657459
14,sync,high,4.583,1,-0.00312548968940973,7.46200927657459
1,sync,high,5,0,0.101667746901512,23.9315936459992
2,sync,high,5,0,0.0542911700904369,23.9315936459992
3,sync,high,5,0,0.0728428214788437,23.9315936459992
4,sync,high,5,0,0.0455338768661022,23.9315936459992
5,sync,high,5,0,0.0220872759819031,23.9315936459992
6,sync,high,5,0,0.167259514331818,23.9315936459992
7,sync,high,5,0,0.0638484805822372,23.9315936459992
8,sync,high,5,0,0.0626901909708977,23.9315936459992
9,sync,high,5,0,0.138836964964867,23.9315936459992
10,sync,high,5,0,0.0680381655693054,23.9315936459992
11,sync,high,5,0,0.0230115912854671,23.9315936459992
12,sync,high,5,0,0.163478046655655,23.9315936459992
13,sync,high,5,0,0.0373443067073822,23.9315936459992
14,sync,high,5,0,0.104003354907036,23.9315936459992
1,sync,high,5.417,0,0.017328167334199,1.81049879401953
2,sync,high,5.417,0,5.48110074305441e-05,1.81049879401953
3,sync,high,5.417,0,-0.00920741353183985,1.81049879401953
4,sync,high,5.417,0,0.00545452302321792,1.81049879401953
5,sync,high,5.417,0,0.00806294102221727,1.81049879401953
6,sync,high,5.417,0,0.01584867015481,1.81049879401953
7,sync,high,5.417,0,-0.00608021439984441,1.81049879401953
8,sync,high,5.417,0,0.00429029390215874,1.81049879401953
9,sync,high,5.417,0,0.00493548810482025,1.81049879401953
10,sync,high,5.417,0,0.00939591228961945,1.81049879401953
11,sync,high,5.417,0,0.00145124387927353,1.81049879401953
12,sync,high,5.417,0,0.00761338416486979,1.81049879401953
13,sync,high,5.417,0,0.0164363533258438,1.81049879401953
14,sync,high,5.417,0,-0.00493295211344957,1.81049879401953
1,sync,high,5.833,0,-0.00460081780329347,2.41783628878435
2,sync,high,5.833,0,0.00803308095782995,2.41783628878435
3,sync,high,5.833,0,-0.00231273891404271,2.41783628878435
4,sync,high,5.833,0,0.00547728920355439,2.41783628878435
5,sync,high,5.833,0,-0.00132264418061823,2.41783628878435
6,sync,high,5.833,0,0.00656438618898392,2.41783628878435
7,sync,high,5.833,0,0.00180490000639111,2.41783628878435
8,sync,high,5.833,0,-0.003813884453848,2.41783628878435
9,sync,high,5.833,0,0.0023339434992522,2.41783628878435
10,sync,high,5.833,0,-0.00241519743576646,2.41783628878435
11,sync,high,5.833,0,-0.000665243365801871,2.41783628878435
12,sync,high,5.833,0,0.0233072862029076,2.41783628878435
13,sync,high,5.833,0,0.0060797487385571,2.41783628878435
14,sync,high,5.833,0,0.01456318795681,2.41783628878435
1,sync,high,6.25,0,0.0146397696807981,3.77916703905015
2,sync,high,6.25,0,-0.00934105645865202,3.77916703905015
3,sync,high,6.25,0,0.022431455552578,3.77916703905015
4,sync,high,6.25,0,0.0361905433237553,3.77916703905015
5,sync,high,6.25,0,0.00357009586878121,3.77916703905015
6,sync,high,6.25,0,-0.0270778276026249,3.77916703905015
7,sync,high,6.25,0,0.0137271769344807,3.77916703905015
8,sync,high,6.25,0,0.00167711055837572,3.77916703905015
9,sync,high,6.25,0,0.0108663151040673,3.77916703905015
10,sync,high,6.25,0,0.00384443835355341,3.77916703905015
11,sync,high,6.25,0,-0.00362126645632088,3.77916703905015
12,sync,high,6.25,0,0.0201592296361923,3.77916703905015
13,sync,high,6.25,0,0.00516438204795122,3.77916703905015
14,sync,high,6.25,0,0.00853575859218836,3.77916703905015
1,sync,high,6.667,0,-0.00236659799702466,2.69808787573667
2,sync,high,6.667,0,0.00217517209239304,2.69808787573667
3,sync,high,6.667,0,0.00967261008918285,2.69808787573667
4,sync,high,6.667,0,0.0169076155871153,2.69808787573667
5,sync,high,6.667,0,0.0072619030252099,2.69808787573667
6,sync,high,6.667,0,0.0439145155251026,2.69808787573667
7,sync,high,6.667,0,-0.0037046349607408,2.69808787573667
8,sync,high,6.667,0,-0.00319494586437941,2.69808787573667
9,sync,high,6.667,0,0.0227158814668655,2.69808787573667
10,sync,high,6.667,0,0.0193510688841343,2.69808787573667
11,sync,high,6.667,0,-0.00425281701609492,2.69808787573667
12,sync,high,6.667,0,0.00522667821496725,2.69808787573667
13,sync,high,6.667,0,0.0109413471072912,2.69808787573667
14,sync,high,6.667,0,0.00633572600781918,2.69808787573667
1,sync,high,7.083,0,0.0377017743885517,9.60496582319738
2,sync,high,7.083,0,0.00916345976293087,9.60496582319738
3,sync,high,7.083,0,0.00846641510725021,9.60496582319738
4,sync,high,7.083,0,0.0154769383370876,9.60496582319738
5,sync,high,7.083,0,0.0231097284704447,9.60496582319738
6,sync,high,7.083,0,0.013572602532804,9.60496582319738
7,sync,high,7.083,0,-0.0117535218596458,9.60496582319738
8,sync,high,7.083,0,0.0351271480321884,9.60496582319738
9,sync,high,7.083,0,0.0440143086016178,9.60496582319738
10,sync,high,7.083,0,0.019478490576148,9.60496582319738
11,sync,high,7.083,0,0.0144160883501172,9.60496582319738
12,sync,high,7.083,0,0.0423403717577457,9.60496582319738
13,sync,high,7.083,0,0.0245385449379683,9.60496582319738
14,sync,high,7.083,0,0.0195528212934732,9.60496582319738
1,sync,high,7.5,0,0.0175030771642923,0.961901059898222
2,sync,high,7.5,0,-0.00648943614214659,0.961901059898222
3,sync,high,7.5,0,0.0140615748241544,0.961901059898222
4,sync,high,7.5,0,-0.00426508905366063,0.961901059898222
5,sync,high,7.5,0,0.00494966842234135,0.961901059898222
6,sync,high,7.5,0,-0.00944557040929794,0.961901059898222
7,sync,high,7.5,0,0.00479051470756531,0.961901059898222
8,sync,high,7.5,0,-0.00375347561202943,0.961901059898222
9,sync,high,7.5,0,0.0281593296676874,0.961901059898222
10,sync,high,7.5,0,-0.00168942625168711,0.961901059898222
11,sync,high,7.5,0,0.00705008208751678,0.961901059898222
12,sync,high,7.5,0,0.0168157145380974,0.961901059898222
13,sync,high,7.5,0,0.0164516996592283,0.961901059898222
14,sync,high,7.5,0,0.0119184385985136,0.961901059898222
1,sync,high,7.917,0,0.0145641602575779,11.6198581826179
2,sync,high,7.917,0,0.0160381272435188,11.6198581826179
3,sync,high,7.917,0,0.0161251369863749,11.6198581826179
4,sync,high,7.917,0,0.0306826662272215,11.6198581826179
5,sync,high,7.917,0,0.017301369458437,11.6198581826179
6,sync,high,7.917,0,0.18519139289856,11.6198581826179
7,sync,high,7.917,0,0.00319725973531604,11.6198581826179
8,sync,high,7.917,0,0.0172089450061321,11.6198581826179
9,sync,high,7.917,0,0.0467363782227039,11.6198581826179
10,sync,high,7.917,0,0.003087597200647,11.6198581826179
11,sync,high,7.917,0,-0.00151584367267787,11.6198581826179
12,sync,high,7.917,0,0.0488628298044205,11.6198581826179
13,sync,high,7.917,0,0.0181083511561155,11.6198581826179
14,sync,high,7.917,0,0.0268275253474712,11.6198581826179
1,sync,high,8.333,0,0.00355343939736485,4.39074237262046
2,sync,high,8.333,0,0.0053490768186748,4.39074237262046
3,sync,high,8.333,0,0.0102746123448014,4.39074237262046
4,sync,high,8.333,0,0.00368805974721909,4.39074237262046
5,sync,high,8.333,0,0.0192242655903101,4.39074237262046
6,sync,high,8.333,0,0.000674064154736698,4.39074237262046
7,sync,high,8.333,0,-0.0113175623118877,4.39074237262046
8,sync,high,8.333,0,-0.00421063555404544,4.39074237262046
9,sync,high,8.333,0,0.00904538296163082,4.39074237262046
10,sync,high,8.333,0,0.00575959915295243,4.39074237262046
11,sync,high,8.333,0,0.0163055527955294,4.39074237262046
12,sync,high,8.333,0,0.0172156393527985,4.39074237262046
13,sync,high,8.333,0,0.0010361666791141,4.39074237262046
14,sync,high,8.333,0,0.00413464149460196,4.39074237262046
1,sync,high,8.75,0,0.00634939642623067,8.58981271881145
2,sync,high,8.75,0,0.0110436789691448,8.58981271881145
3,sync,high,8.75,0,0.00806412007659674,8.58981271881145
4,sync,high,8.75,0,0.0035230505745858,8.58981271881145
5,sync,high,8.75,0,0.00564512936398387,8.58981271881145
6,sync,high,8.75,0,-0.011059963144362,8.58981271881145
7,sync,high,8.75,0,0.00664687808603048,8.58981271881145
8,sync,high,8.75,0,-0.00587937003001571,8.58981271881145
9,sync,high,8.75,0,0.0105095887556672,8.58981271881145
10,sync,high,8.75,0,0.0092837680131197,8.58981271881145
11,sync,high,8.75,0,0.0107428003102541,8.58981271881145
12,sync,high,8.75,0,0.0107761798426509,8.58981271881145
13,sync,high,8.75,0,0.0122309178113937,8.58981271881145
14,sync,high,8.75,0,-0.00362033769488335,8.58981271881145
1,sync,high,9.167,0,0.00230612582527101,7.37014633451439
2,sync,high,9.167,0,0.00142778235021979,7.37014633451439
3,sync,high,9.167,0,0.0148514695465565,7.37014633451439
4,sync,high,9.167,0,0.00193238526117057,7.37014633451439
5,sync,high,9.167,0,0.0068799233995378,7.37014633451439
6,sync,high,9.167,0,-0.030496459454298,7.37014633451439
7,sync,high,9.167,0,-0.0204988997429609,7.37014633451439
8,sync,high,9.167,0,-0.0070785041898489,7.37014633451439
9,sync,high,9.167,0,0.0225377772003412,7.37014633451439
10,sync,high,9.167,0,0.00429995497688651,7.37014633451439
11,sync,high,9.167,0,-0.0260017868131399,7.37014633451439
12,sync,high,9.167,0,0.00310391094535589,7.37014633451439
13,sync,high,9.167,0,0.00578571716323495,7.37014633451439
14,sync,high,9.167,0,0.00376663147471845,7.37014633451439
1,sync,high,9.583,0,0.00586345698684454,5.27492252696309
2,sync,high,9.583,0,-0.0076347584836185,5.27492252696309
3,sync,high,9.583,0,-0.0131511753425002,5.27492252696309
4,sync,high,9.583,0,0.00266652274876833,5.27492252696309
5,sync,high,9.583,0,0.00306127523072064,5.27492252696309
6,sync,high,9.583,0,0.0469514168798923,5.27492252696309
7,sync,high,9.583,0,-0.0121376169845462,5.27492252696309
8,sync,high,9.583,0,0.00838902499526739,5.27492252696309
9,sync,high,9.583,0,0.00216129096224904,5.27492252696309
10,sync,high,9.583,0,0.0132418209686875,5.27492252696309
11,sync,high,9.583,0,0.00739713478833437,5.27492252696309
12,sync,high,9.583,0,0.00351924495771527,5.27492252696309
13,sync,high,9.583,0,-0.00221197283826768,5.27492252696309
14,sync,high,9.583,0,0.0046990355476737,5.27492252696309
1,sync,high,10,0,0.0396203175187111,23.6018822780962
2,sync,high,10,0,0.0265143886208534,23.6018822780962
3,sync,high,10,0,-0.0033575058914721,23.6018822780962
4,sync,high,10,0,0.0429711267352104,23.6018822780962
5,sync,high,10,0,0.0553714856505394,23.6018822780962
6,sync,high,10,0,0.0670126155018806,23.6018822780962
7,sync,high,10,0,0.0460045412182808,23.6018822780962
8,sync,high,10,0,0.0233018789440393,23.6018822780962
9,sync,high,10,0,0.0473704747855663,23.6018822780962
10,sync,high,10,0,0.0401462055742741,23.6018822780962
11,sync,high,10,0,-0.0177804604172707,23.6018822780962
12,sync,high,10,0,0.033318143337965,23.6018822780962
13,sync,high,10,0,0.0181480757892132,23.6018822780962
14,sync,high,10,0,0.0304114446043968,23.6018822780962
1,sync,high,10.417,0,0.0192624144256115,3.09141722998097
2,sync,high,10.417,0,0.00235018227249384,3.09141722998097
3,sync,high,10.417,0,0.0281329620629549,3.09141722998097
4,sync,high,10.417,0,-0.0103658232837915,3.09141722998097
5,sync,high,10.417,0,-0.0091693215072155,3.09141722998097
6,sync,high,10.417,0,-0.0798341929912567,3.09141722998097
7,sync,high,10.417,0,-0.0178113579750061,3.09141722998097
8,sync,high,10.417,0,0.0618719011545181,3.09141722998097
9,sync,high,10.417,0,0.000307106645777822,3.09141722998097
10,sync,high,10.417,0,-0.00503175333142281,3.09141722998097
11,sync,high,10.417,0,-0.0321727097034454,3.09141722998097
12,sync,high,10.417,0,0.00430127559229732,3.09141722998097
13,sync,high,10.417,0,-0.00630365964025259,3.09141722998097
14,sync,high,10.417,0,0.0099125886335969,3.09141722998097
1,sync,high,10.833,0,-0.00681128306314349,2.59136763977568
2,sync,high,10.833,0,-0.0053756139241159,2.59136763977568
3,sync,high,10.833,0,-0.0033108948264271,2.59136763977568
4,sync,high,10.833,0,0.00352645944803953,2.59136763977568
5,sync,high,10.833,0,-0.0104902666062117,2.59136763977568
6,sync,high,10.833,0,-0.0186369568109512,2.59136763977568
7,sync,high,10.833,0,-0.0204817969352007,2.59136763977568
8,sync,high,10.833,0,0.0722989141941071,2.59136763977568
9,sync,high,10.833,0,0.0115214278921485,2.59136763977568
10,sync,high,10.833,0,0.0122623350471258,2.59136763977568
11,sync,high,10.833,0,-0.0150969941169024,2.59136763977568
12,sync,high,10.833,0,-0.000202114330022596,2.59136763977568
13,sync,high,10.833,0,0.00437138136476278,2.59136763977568
14,sync,high,10.833,0,0.0242094546556473,2.59136763977568
1,sync,high,11.25,0,0.0143199376761913,2.67925196252191
2,sync,high,11.25,0,0.0109774554148316,2.67925196252191
3,sync,high,11.25,0,-0.0112668965011835,2.67925196252191
4,sync,high,11.25,0,0.0304487571120262,2.67925196252191
5,sync,high,11.25,0,0.00828340370208025,2.67925196252191
6,sync,high,11.25,0,0.0287601239979267,2.67925196252191
7,sync,high,11.25,0,-0.0135230990126729,2.67925196252191
8,sync,high,11.25,0,-0.0162965953350067,2.67925196252191
9,sync,high,11.25,0,0.00279373698867857,2.67925196252191
10,sync,high,11.25,0,0.0181521121412516,2.67925196252191
11,sync,high,11.25,0,-0.00198318832553923,2.67925196252191
12,sync,high,11.25,0,0.00675487471744418,2.67925196252191
13,sync,high,11.25,0,0.00426682410761714,2.67925196252191
14,sync,high,11.25,0,-0.0053246864117682,2.67925196252191
1,sync,high,11.667,0,-0.00632173754274845,1.4689826645704
2,sync,high,11.667,0,-0.0107122100889683,1.4689826645704
3,sync,high,11.667,0,0.00873359199613333,1.4689826645704
4,sync,high,11.667,0,0.00275633996352553,1.4689826645704
5,sync,high,11.667,0,0.00481480127200484,1.4689826645704
6,sync,high,11.667,0,-0.016406113281846,1.4689826645704
7,sync,high,11.667,0,-0.000133093388285488,1.4689826645704
8,sync,high,11.667,0,-0.0293480083346367,1.4689826645704
9,sync,high,11.667,0,0.00937164667993784,1.4689826645704
10,sync,high,11.667,0,-0.00748271681368351,1.4689826645704
11,sync,high,11.667,0,-0.00845829211175442,1.4689826645704
12,sync,high,11.667,0,0.0048653376288712,1.4689826645704
13,sync,high,11.667,0,0.000719085626769811,1.4689826645704
14,sync,high,11.667,0,0.00319748651236296,1.4689826645704
1,sync,high,12.083,0,0.00779372127726674,4.66748014264938
2,sync,high,12.083,0,0.00575000047683716,4.66748014264938
3,sync,high,12.083,0,6.46808402962051e-05,4.66748014264938
4,sync,high,12.083,0,0.00243589258752763,4.66748014264938
5,sync,high,12.083,0,0.00895401835441589,4.66748014264938
6,sync,high,12.083,0,0.0314277708530426,4.66748014264938
7,sync,high,12.083,0,0.00890802871435881,4.66748014264938
8,sync,high,12.083,0,0.00877643097192049,4.66748014264938
9,sync,high,12.083,0,0.00383840873837471,4.66748014264938
10,sync,high,12.083,0,0.0123041504994035,4.66748014264938
11,sync,high,12.083,0,-0.0025396291166544,4.66748014264938
12,sync,high,12.083,0,0.0115618221461773,4.66748014264938
13,sync,high,12.083,0,0.00988105218857527,4.66748014264938
14,sync,high,12.083,0,-0.000140149859362282,4.66748014264938
1,sync,high,12.5,0,0.00621829740703106,0.756499607190753
2,sync,high,12.5,0,0.00363997602835298,0.756499607190753
3,sync,high,12.5,0,-0.0044006360694766,0.756499607190753
4,sync,high,12.5,0,-0.00136444880627096,0.756499607190753
5,sync,high,12.5,0,-0.00124905549455434,0.756499607190753
6,sync,high,12.5,0,-0.0101481154561043,0.756499607190753
7,sync,high,12.5,0,0.000838501204270869,0.756499607190753
8,sync,high,12.5,0,0.0052276193164289,0.756499607190753
9,sync,high,12.5,0,0.00324325961992145,0.756499607190753
10,sync,high,12.5,0,-0.00363007024861872,0.756499607190753
11,sync,high,12.5,0,0.00182893755845726,0.756499607190753
12,sync,high,12.5,0,0.00317942979745567,0.756499607190753
13,sync,high,12.5,0,0.000883189321029931,0.756499607190753
14,sync,high,12.5,0,-0.0113972732797265,0.756499607190753
1,sync,high,12.917,0,0.00758751295506954,5.91309705983385
2,sync,high,12.917,0,0.00221362640149891,5.91309705983385
3,sync,high,12.917,0,0.00870312657207251,5.91309705983385
4,sync,high,12.917,0,-0.0074137644842267,5.91309705983385
5,sync,high,12.917,0,-0.00480573577806354,5.91309705983385
6,sync,high,12.917,0,0.0407659411430359,5.91309705983385
7,sync,high,12.917,0,0.00347521994262934,5.91309705983385
8,sync,high,12.917,0,0.00503413379192352,5.91309705983385
9,sync,high,12.917,0,-0.0063854493200779,5.91309705983385
10,sync,high,12.917,0,0.0080433776602149,5.91309705983385
11,sync,high,12.917,0,-0.00914045050740242,5.91309705983385
12,sync,high,12.917,0,0.0015567495720461,5.91309705983385
13,sync,high,12.917,0,0.00124504417181015,5.91309705983385
14,sync,high,12.917,0,0.000130162923596799,5.91309705983385
1,sync,high,13.333,0,-0.00372206210158765,2.35344562941173
2,sync,high,13.333,0,-0.00434400793164968,2.35344562941173
3,sync,high,13.333,0,0.00105925230309367,2.35344562941173
4,sync,high,13.333,0,0.0157668199390173,2.35344562941173
5,sync,high,13.333,0,-0.00087051565060392,2.35344562941173
6,sync,high,13.333,0,0.0146720567718148,2.35344562941173
7,sync,high,13.333,0,0.00313077215105295,2.35344562941173
8,sync,high,13.333,0,0.000865444773808122,2.35344562941173
9,sync,high,13.333,0,-0.00372036080807447,2.35344562941173
10,sync,high,13.333,0,0.00345469755120575,2.35344562941173
11,sync,high,13.333,0,0.00492316717281938,2.35344562941173
12,sync,high,13.333,0,0.000974131980910897,2.35344562941173
13,sync,high,13.333,0,0.000164047291036695,2.35344562941173
14,sync,high,13.333,0,0.0060824491083622,2.35344562941173
1,sync,high,13.75,0,0.00355843710713089,4.86282498443656
2,sync,high,13.75,0,-0.00443850085139275,4.86282498443656
3,sync,high,13.75,0,-0.00519617088139057,4.86282498443656
4,sync,high,13.75,0,0.00461551453918219,4.86282498443656
5,sync,high,13.75,0,0.00305595877580345,4.86282498443656
6,sync,high,13.75,0,-0.00415573175996542,4.86282498443656
7,sync,high,13.75,0,0.00157353200484067,4.86282498443656
8,sync,high,13.75,0,-0.00205468153581023,4.86282498443656
9,sync,high,13.75,0,0.00782232079654932,4.86282498443656
10,sync,high,13.75,0,-0.00627192063257098,4.86282498443656
11,sync,high,13.75,0,0.00612387526780367,4.86282498443656
12,sync,high,13.75,0,0.00396585976704955,4.86282498443656
13,sync,high,13.75,0,0.00440610339865088,4.86282498443656
14,sync,high,13.75,0,0.000172394633409567,4.86282498443656
1,sync,high,14.167,0,-0.00187547935638577,4.52547087686713
2,sync,high,14.167,0,0.00572443008422852,4.52547087686713
3,sync,high,14.167,0,0.0135109610855579,4.52547087686713
4,sync,high,14.167,0,-0.00433120923116803,4.52547087686713
5,sync,high,14.167,0,0.0043002194724977,4.52547087686713
6,sync,high,14.167,0,-0.0118362717330456,4.52547087686713
7,sync,high,14.167,0,0.00748779065907001,4.52547087686713
8,sync,high,14.167,0,0.00314648286439478,4.52547087686713
9,sync,high,14.167,0,0.00382810947485268,4.52547087686713
10,sync,high,14.167,0,0.00285740522667766,4.52547087686713
11,sync,high,14.167,0,-0.000792960112448782,4.52547087686713
12,sync,high,14.167,0,0.0064241923391819,4.52547087686713
13,sync,high,14.167,0,0.00112130516208708,4.52547087686713
14,sync,high,14.167,0,0.00251745618879795,4.52547087686713
1,sync,high,14.583,0,-0.00351503631100059,3.57528155467317
2,sync,high,14.583,0,-0.00156667805276811,3.57528155467317
